Time(s),CH4V
-1.210000e-03,7.200000e-03
-1.200000e-03,1.173333e-02
-1.190000e-03,-1.146667e-02
-1.180000e-03,-3.013333e-02
-1.170000e-03,7.200000e-03
-1.160000e-03,2.400000e-03
-1.150000e-03,-2.133333e-03
-1.140000e-03,-2.133333e-03
-1.130000e-03,-6.933333e-03
-1.120000e-03,-2.080000e-02
-1.110000e-03,-1.600000e-02
-1.100000e-03,-2.133333e-03
-1.090000e-03,-6.933333e-03
-1.080000e-03,-6.933333e-03
-1.070000e-03,-6.933333e-03
-1.060000e-03,-1.146667e-02
-1.050000e-03,1.653333e-02
-1.040000e-03,-1.600000e-02
-1.030000e-03,-1.146667e-02
-1.020000e-03,-2.533333e-02
-1.010000e-03,-2.133333e-03
-1.000000e-03,1.653333e-02
-9.900000e-04,2.400000e-03
-9.800000e-04,7.200000e-03
-9.700000e-04,-1.600000e-02
-9.600000e-04,-6.933333e-03
-9.500000e-04,-3.466667e-02
-9.400000e-04,7.200000e-03
-9.300000e-04,1.653333e-02
-9.200000e-04,-2.533333e-02
-9.100000e-04,-1.146667e-02
-9.000000e-04,-1.600000e-02
-8.900000e-04,-2.533333e-02
-8.800000e-04,-2.533333e-02
-8.700000e-04,2.400000e-03
-8.600000e-04,-2.133333e-03
-8.500000e-04,-1.600000e-02
-8.400000e-04,-2.133333e-03
-8.300000e-04,-6.933333e-03
-8.200000e-04,-2.133333e-03
-8.100000e-04,-2.133333e-03
-8.000000e-04,-1.600000e-02
-7.900000e-04,-2.533333e-02
-7.800000e-04,-2.533333e-02
-7.700000e-04,-6.933333e-03
-7.600000e-04,1.173333e-02
-7.500000e-04,1.173333e-02
-7.400000e-04,-6.933333e-03
-7.300000e-04,-6.933333e-03
-7.200000e-04,7.200000e-03
-7.100000e-04,7.200000e-03
-7.000000e-04,-2.533333e-02
-6.900000e-04,-1.146667e-02
-6.800000e-04,2.400000e-03
-6.700000e-04,-3.013333e-02
-6.600000e-04,-6.933333e-03
-6.500000e-04,1.173333e-02
-6.400000e-04,-2.133333e-03
-6.300000e-04,1.653333e-02
-6.200000e-04,-2.533333e-02
-6.100000e-04,-1.600000e-02
-6.000000e-04,-6.933333e-03
-5.900000e-04,-6.933333e-03
-5.800000e-04,-2.080000e-02
-5.700000e-04,1.173333e-02
-5.600000e-04,-6.933333e-03
-5.500000e-04,-6.933333e-03
-5.400000e-04,-2.133333e-03
-5.300000e-04,-2.133333e-03
-5.200000e-04,-1.600000e-02
-5.100000e-04,-1.146667e-02
-5.000000e-04,-1.146667e-02
-4.900000e-04,2.106667e-02
-4.800000e-04,-6.933333e-03
-4.700000e-04,2.106667e-02
