Time(s),CH4V
-3.100000e-04,4.968000e-01
-3.000000e-04,4.968000e-01
-2.900000e-04,4.688000e-01
-2.800000e-04,3.528000e-01
-2.700000e-04,2.970667e-01
-2.600000e-04,3.064000e-01
-2.500000e-04,3.898667e-01
-2.400000e-04,4.178667e-01
-2.300000e-04,4.130667e-01
-2.200000e-04,3.528000e-01
-2.100000e-04,3.109334e-01
-2.000000e-04,2.738667e-01
-1.900000e-04,4.829333e-01
-1.800000e-04,4.272000e-01
-1.700000e-04,4.597333e-01
-1.600000e-04,4.781334e-01
-1.500000e-04,5.432000e-01
-1.400000e-04,3.853333e-01
-1.300000e-04,3.296000e-01
-1.200000e-04,4.272000e-01
-1.100000e-04,3.434667e-01
-1.000000e-04,4.085333e-01
-9.000000e-05,3.712000e-01
-8.000000e-05,4.130667e-01
-7.000000e-05,3.341333e-01
-6.000000e-05,3.992000e-01
-5.000000e-05,3.946667e-01
-4.000000e-05,3.341333e-01
-3.000000e-05,3.434667e-01
-2.000000e-05,3.296000e-01
-1.000000e-05,2.829333e-01
1.897354e-19,2.552000e-01
1.000000e-05,7.391200e+00
2.000000e-05,9.950933e+00
3.000000e-05,9.881333e+00
4.000000e-05,9.876801e+00
5.000000e-05,9.858133e+00
6.000000e-05,9.895200e+00
7.000000e-05,9.872000e+00
8.000000e-05,9.872000e+00
9.000000e-05,9.853601e+00
1.000000e-04,9.867467e+00
1.100000e-04,9.862667e+00
1.200000e-04,9.858133e+00
1.300000e-04,9.834933e+00
1.400000e-04,9.867467e+00
1.500000e-04,9.853601e+00
1.600000e-04,9.834933e+00
1.700000e-04,9.858133e+00
1.800000e-04,9.830133e+00
1.900000e-04,9.811733e+00
2.000000e-04,9.858133e+00
2.100000e-04,9.848800e+00
2.200000e-04,9.806933e+00
2.300000e-04,9.839467e+00
2.400000e-04,9.867467e+00
2.500000e-04,9.844267e+00
2.600000e-04,9.867467e+00
2.700000e-04,9.834933e+00
2.800000e-04,9.811733e+00
2.900000e-04,9.830133e+00
3.000000e-04,9.844267e+00
3.100000e-04,9.811733e+00
3.200000e-04,9.834933e+00
3.300000e-04,9.830133e+00
3.400000e-04,9.811733e+00
3.500000e-04,9.853601e+00
3.600000e-04,9.853601e+00
3.700000e-04,9.834933e+00
3.800000e-04,9.834933e+00
3.900000e-04,9.821067e+00
4.000000e-04,9.923200e+00
4.100000e-04,1.000213e+01
4.200000e-04,1.008107e+01
4.300000e-04,1.009493e+01
4.400000e-04,9.741867e+00
4.500000e-04,9.653600e+00
4.600000e-04,9.370400e+00
4.700000e-04,8.938133e+00
4.800000e-04,8.617600e+00
4.900000e-04,8.510934e+00
5.000000e-04,8.153067e+00
5.100000e-04,7.790667e+00
5.200000e-04,7.428267e+00
5.300000e-04,6.894134e+00
5.400000e-04,6.968534e+00
5.500000e-04,7.028800e+00
5.600000e-04,6.847733e+00
5.700000e-04,6.875467e+00
5.800000e-04,6.568800e+00
5.900000e-04,6.443467e+00
6.000000e-04,6.085600e+00
6.100000e-04,5.830133e+00
6.200000e-04,5.221600e+00
6.300000e-04,4.942934e+00
6.400000e-04,4.724534e+00
6.500000e-04,4.510667e+00
6.600000e-04,4.668800e+00
6.700000e-04,4.408534e+00
6.800000e-04,4.004267e+00
6.900000e-04,3.762667e+00
7.000000e-04,3.535200e+00
7.100000e-04,3.465333e+00
7.200000e-04,3.381867e+00
7.300000e-04,3.474667e+00
7.400000e-04,3.433067e+00
7.500000e-04,3.237867e+00
7.600000e-04,2.847467e+00
7.700000e-04,2.870667e+00
7.800000e-04,2.708267e+00
