Time(s),CH4V
-3.100000e-04,3.480000e-01
-3.000000e-04,5.432000e-01
-2.900000e-04,4.317333e-01
-2.800000e-04,3.341333e-01
-2.700000e-04,4.597333e-01
-2.600000e-04,4.829333e-01
-2.500000e-04,6.037334e-01
-2.400000e-04,5.432000e-01
-2.300000e-04,5.154667e-01
-2.200000e-04,4.037333e-01
-2.100000e-04,2.506667e-01
-2.000000e-04,2.690667e-01
-1.900000e-04,2.784000e-01
-1.800000e-04,4.178667e-01
-1.700000e-04,4.597333e-01
-1.600000e-04,5.154667e-01
-1.500000e-04,5.618667e-01
-1.400000e-04,4.456000e-01
-1.300000e-04,3.621333e-01
-1.200000e-04,3.712000e-01
-1.100000e-04,2.877333e-01
-1.000000e-04,3.480000e-01
-9.000000e-05,2.877333e-01
-8.000000e-05,3.666667e-01
-7.000000e-05,3.528000e-01
-6.000000e-05,3.573333e-01
-5.000000e-05,5.896000e-01
-4.000000e-05,6.453333e-01
-3.000000e-05,5.480000e-01
-2.000000e-05,5.200000e-01
-1.000000e-05,3.898667e-01
1.897354e-19,2.970667e-01
1.000000e-05,9.858133e+00
2.000000e-05,9.927733e+00
3.000000e-05,9.890667e+00
4.000000e-05,9.876801e+00
5.000000e-05,9.876801e+00
6.000000e-05,9.876801e+00
7.000000e-05,9.876801e+00
8.000000e-05,9.825600e+00
9.000000e-05,9.876801e+00
1.000000e-04,9.881333e+00
1.100000e-04,9.876801e+00
1.200000e-04,9.858133e+00
1.300000e-04,9.844267e+00
1.400000e-04,9.862667e+00
1.500000e-04,9.830133e+00
1.600000e-04,9.821067e+00
1.700000e-04,9.858133e+00
1.800000e-04,9.876801e+00
1.900000e-04,9.839467e+00
2.000000e-04,9.830133e+00
2.100000e-04,9.844267e+00
2.200000e-04,9.858133e+00
2.300000e-04,9.834933e+00
2.400000e-04,9.876801e+00
2.500000e-04,9.834933e+00
2.600000e-04,9.853601e+00
2.700000e-04,9.834933e+00
2.800000e-04,9.830133e+00
2.900000e-04,9.834933e+00
3.000000e-04,9.834933e+00
3.100000e-04,9.844267e+00
3.200000e-04,9.816267e+00
3.300000e-04,9.821067e+00
3.400000e-04,9.830133e+00
3.500000e-04,9.825600e+00
3.600000e-04,9.825600e+00
3.700000e-04,9.830133e+00
3.800000e-04,9.806933e+00
3.900000e-04,9.858133e+00
4.000000e-04,9.834933e+00
4.100000e-04,9.900001e+00
4.200000e-04,1.006267e+01
4.300000e-04,1.006720e+01
4.400000e-04,9.923200e+00
4.500000e-04,9.388800e+00
4.600000e-04,9.230933e+00
4.700000e-04,9.058933e+00
4.800000e-04,8.868533e+00
4.900000e-04,8.422667e+00
5.000000e-04,8.478400e+00
5.100000e-04,8.092800e+00
5.200000e-04,7.684000e+00
5.300000e-04,7.484000e+00
5.400000e-04,7.586400e+00
5.500000e-04,7.442400e+00
5.600000e-04,7.270400e+00
5.700000e-04,6.875467e+00
5.800000e-04,6.503734e+00
5.900000e-04,6.285600e+00
6.000000e-04,6.197333e+00
6.100000e-04,5.876534e+00
6.200000e-04,5.542133e+00
6.300000e-04,5.509600e+00
6.400000e-04,5.077600e+00
6.500000e-04,4.924267e+00
6.600000e-04,4.784800e+00
6.700000e-04,4.645600e+00
6.800000e-04,4.585067e+00
6.900000e-04,4.608267e+00
7.000000e-04,4.292533e+00
7.100000e-04,4.060000e+00
7.200000e-04,3.637333e+00
7.300000e-04,3.572267e+00
7.400000e-04,3.107733e+00
7.500000e-04,2.996267e+00
7.600000e-04,3.047200e+00
7.700000e-04,3.014933e+00
7.800000e-04,2.931200e+00
7.900000e-04,2.963733e+00
8.000000e-04,3.093867e+00
8.100000e-04,2.852267e+00
8.200000e-04,2.694133e+00
8.300000e-04,2.494400e+00
8.400000e-04,2.568800e+00
8.500000e-04,2.596800e+00
8.600000e-04,2.304000e+00
8.700000e-04,2.169333e+00
8.800000e-04,2.434133e+00
8.900000e-04,2.225067e+00
9.000000e-04,2.066933e+00
9.100000e-04,2.164533e+00
9.200000e-04,2.104267e+00
9.300000e-04,2.071733e+00
9.400000e-04,1.950933e+00
9.500000e-04,1.872000e+00
9.600000e-04,1.746400e+00
9.700000e-04,1.528267e+00
9.800000e-04,1.644267e+00
9.900000e-04,1.477067e+00
1.000000e-03,1.584000e+00
1.010000e-03,1.667467e+00
1.020000e-03,1.728000e+00
1.030000e-03,1.528267e+00
1.040000e-03,1.370133e+00
1.050000e-03,1.351733e+00
1.060000e-03,1.444533e+00
1.070000e-03,1.435200e+00
1.080000e-03,1.258667e+00
1.090000e-03,1.430667e+00
1.100000e-03,1.226133e+00
1.110000e-03,1.216800e+00
1.120000e-03,9.194667e-01
1.130000e-03,1.082133e+00
1.140000e-03,1.063467e+00
1.150000e-03,1.068267e+00
1.160000e-03,8.173333e-01
1.170000e-03,8.312000e-01
1.180000e-03,6.872000e-01
1.190000e-03,6.408000e-01
1.200000e-03,6.778667e-01
1.210000e-03,7.245333e-01
1.220000e-03,7.941334e-01
1.230000e-03,7.802667e-01
1.240000e-03,7.893333e-01
1.250000e-03,8.080000e-01
1.260000e-03,8.776000e-01
1.270000e-03,9.800000e-01
1.280000e-03,8.312000e-01
1.290000e-03,9.056000e-01
1.300000e-03,7.570667e-01
1.310000e-03,6.128000e-01
1.320000e-03,6.872000e-01
1.330000e-03,7.104000e-01
1.340000e-03,7.336000e-01
1.350000e-03,6.453333e-01
1.360000e-03,6.221333e-01
1.370000e-03,7.336000e-01
1.380000e-03,6.453333e-01
1.390000e-03,5.757334e-01
1.400000e-03,5.200000e-01
1.410000e-03,5.013334e-01
1.420000e-03,5.154667e-01
1.430000e-03,4.224000e-01
1.440000e-03,3.805333e-01
1.450000e-03,2.597333e-01
1.460000e-03,2.970667e-01
1.470000e-03,2.645333e-01
1.480000e-03,4.504000e-01
1.490000e-03,4.920000e-01
