Time(s),CH4V
-6.700000e-04,-6.933333e-03
-6.650000e-04,-1.600000e-02
-6.600000e-04,-6.933333e-03
-6.550000e-04,-1.600000e-02
-6.500000e-04,-2.133333e-03
-6.450000e-04,-3.013333e-02
-6.400000e-04,-6.933333e-03
-6.350000e-04,-2.133333e-03
-6.300000e-04,-6.933333e-03
-6.250000e-04,-2.133333e-03
-6.200000e-04,-1.600000e-02
-6.150000e-04,-1.600000e-02
-6.100000e-04,3.493333e-02
-6.050000e-04,1.173333e-02
-6.000000e-04,-2.080000e-02
-5.950000e-04,-2.133333e-03
-5.900000e-04,-1.600000e-02
-5.850000e-04,1.653333e-02
-5.800000e-04,7.200000e-03
-5.750000e-04,-3.013333e-02
-5.700000e-04,-2.133333e-03
-5.650000e-04,-2.133333e-03
-5.600000e-04,-1.600000e-02
-5.550000e-04,-6.933333e-03
-5.500000e-04,-2.133333e-03
-5.450000e-04,-6.933333e-03
-5.400000e-04,-1.600000e-02
-5.350000e-04,7.200000e-03
-5.300000e-04,-1.146667e-02
-5.250000e-04,-2.533333e-02
-5.200000e-04,-1.600000e-02
-5.150000e-04,7.200000e-03
-5.100000e-04,-6.933333e-03
-5.050000e-04,1.653333e-02
-5.000000e-04,-2.133333e-03
-4.950000e-04,2.106667e-02
-4.900000e-04,7.200000e-03
-4.850000e-04,-3.013333e-02
-4.800000e-04,-2.080000e-02
-4.750000e-04,2.400000e-03
-4.700000e-04,-2.133333e-03
-4.650000e-04,-1.600000e-02
-4.600000e-04,-2.533333e-02
-4.550000e-04,-2.133333e-03
-4.500000e-04,-1.146667e-02
-4.450000e-04,-2.080000e-02
-4.400000e-04,-2.133333e-03
-4.350000e-04,-2.080000e-02
-4.300000e-04,-2.533333e-02
-4.250000e-04,-1.600000e-02
-4.200000e-04,-3.946667e-02
-4.150000e-04,2.400000e-03
-4.100000e-04,-3.013333e-02
-4.050000e-04,7.200000e-03
-4.000000e-04,-2.133333e-03
-3.950000e-04,-6.933333e-03
-3.900000e-04,2.400000e-03
-3.850000e-04,7.200000e-03
-3.800000e-04,-2.080000e-02
-3.750000e-04,-1.600000e-02
-3.700000e-04,-1.146667e-02
-3.650000e-04,2.400000e-03
-3.600000e-04,-3.013333e-02
-3.550000e-04,-6.933333e-03
-3.500000e-04,-2.133333e-03
-3.450000e-04,-2.133333e-03
-3.400000e-04,7.200000e-03
-3.350000e-04,-2.133333e-03
-3.300000e-04,-1.600000e-02
-3.250000e-04,-6.933333e-03
-3.200000e-04,2.106667e-02
-3.150000e-04,-1.146667e-02
-3.100000e-04,-4.853334e-02
-3.050000e-04,2.400000e-03
-3.000000e-04,-2.133333e-03
-2.950000e-04,-1.600000e-02
-2.900000e-04,-1.600000e-02
-2.850000e-04,-6.933333e-03
-2.800000e-04,-1.146667e-02
-2.750000e-04,-2.133333e-03
-2.700000e-04,-1.600000e-02
-2.650000e-04,-6.933333e-03
-2.600000e-04,1.653333e-02
-2.550000e-04,-3.466667e-02
-2.500000e-04,-2.533333e-02
-2.450000e-04,-6.933333e-03
-2.400000e-04,-1.146667e-02
-2.350000e-04,7.200000e-03
-2.300000e-04,-2.133333e-03
-2.250000e-04,-6.933333e-03
-2.200000e-04,2.106667e-02
-2.150000e-04,-6.933333e-03
-2.100000e-04,1.173333e-02
-2.050000e-04,-2.533333e-02
-2.000000e-04,2.400000e-03
-1.950000e-04,-6.933333e-03
-1.900000e-04,-6.933333e-03
-1.850000e-04,-6.933333e-03
-1.800000e-04,7.200000e-03
-1.750000e-04,-1.600000e-02
-1.700000e-04,-3.466667e-02
-1.650000e-04,-1.600000e-02
-1.600000e-04,7.200000e-03
-1.550000e-04,-2.533333e-02
-1.500000e-04,-2.533333e-02
-1.450000e-04,7.200000e-03
-1.400000e-04,7.200000e-03
-1.350000e-04,-1.600000e-02
-1.300000e-04,-2.533333e-02
-1.250000e-04,2.400000e-03
-1.200000e-04,7.200000e-03
-1.150000e-04,-2.133333e-03
-1.100000e-04,-1.600000e-02
-1.050000e-04,-2.533333e-02
-1.000000e-04,2.106667e-02
-9.500000e-05,-2.133333e-03
-9.000000e-05,-1.146667e-02
-8.500000e-05,-1.146667e-02
-8.000000e-05,7.200000e-03
-7.500000e-05,-1.146667e-02
-7.000000e-05,-6.933333e-03
-6.500000e-05,-3.013333e-02
-6.000000e-05,-1.146667e-02
-5.500000e-05,-1.600000e-02
-5.000000e-05,-6.933333e-03
-4.500000e-05,2.400000e-03
-4.000000e-05,-2.133333e-03
-3.500000e-05,-3.013333e-02
-3.000000e-05,-6.933333e-03
-2.500000e-05,1.173333e-02
-2.000000e-05,2.400000e-03
-1.500000e-05,-1.146667e-02
-1.000000e-05,-1.600000e-02
-5.000000e-06,-6.933333e-03
1.504331e-18,2.400000e-03
5.000000e-06,-2.080000e-02
1.000000e-05,-2.133333e-03
1.500000e-05,2.400000e-03
2.000000e-05,-1.600000e-02
2.500000e-05,-1.146667e-02
3.000000e-05,-1.600000e-02
3.500000e-05,8.053600e+00
4.000000e-05,9.414933e+00
4.500000e-05,9.554400e+00
5.000000e-05,9.582133e+00
5.500000e-05,9.614667e+00
6.000000e-05,9.633333e+00
6.500000e-05,9.656533e+00
7.000000e-05,9.800533e+00
7.500000e-05,8.941067e+00
8.000000e-05,7.997867e+00
8.500000e-05,7.310400e+00
9.000000e-05,6.743467e+00
9.500000e-05,6.246400e+00
1.000000e-04,5.828267e+00
1.050000e-04,5.480000e+00
1.100000e-04,5.145333e+00
1.150000e-04,4.857333e+00
1.200000e-04,4.560000e+00
1.250000e-04,4.318400e+00
1.300000e-04,4.100000e+00
1.350000e-04,3.872533e+00
1.400000e-04,3.709867e+00
1.450000e-04,3.552000e+00
1.500000e-04,3.408000e+00
1.550000e-04,3.263733e+00
1.600000e-04,3.138400e+00
1.650000e-04,2.980533e+00
1.700000e-04,2.920000e+00
1.750000e-04,2.817867e+00
1.800000e-04,2.692533e+00
1.850000e-04,2.660000e+00
1.900000e-04,2.534400e+00
1.950000e-04,2.474133e+00
2.000000e-04,2.418400e+00
2.050000e-04,2.334667e+00
2.100000e-04,2.260267e+00
2.150000e-04,2.200000e+00
2.200000e-04,2.148800e+00
2.250000e-04,2.121067e+00
2.300000e-04,2.056000e+00
2.350000e-04,2.037333e+00
2.400000e-04,1.949067e+00
2.450000e-04,1.925867e+00
2.500000e-04,1.916533e+00
2.550000e-04,1.851467e+00
2.600000e-04,1.828267e+00
2.650000e-04,1.795733e+00
2.700000e-04,1.735467e+00
2.750000e-04,1.688800e+00
2.800000e-04,1.679733e+00
2.850000e-04,1.605333e+00
2.900000e-04,1.582133e+00
2.950000e-04,1.568000e+00
3.000000e-04,1.558933e+00
3.050000e-04,1.503200e+00
3.100000e-04,1.489067e+00
3.150000e-04,1.442667e+00
3.200000e-04,1.428800e+00
3.250000e-04,1.400800e+00
3.300000e-04,1.391467e+00
3.350000e-04,1.368267e+00
3.400000e-04,1.358933e+00
3.450000e-04,1.308000e+00
3.500000e-04,1.284800e+00
3.550000e-04,1.270667e+00
3.600000e-04,1.233600e+00
3.650000e-04,1.224267e+00
3.700000e-04,1.187200e+00
3.750000e-04,1.154667e+00
3.800000e-04,1.131467e+00
3.850000e-04,1.098933e+00
