Time(s),CH4V
-3.720000e-03,-1.600000e-02
-3.700000e-03,-2.533333e-02
-3.680000e-03,-6.933333e-03
-3.660000e-03,-6.933333e-03
-3.640000e-03,-1.600000e-02
-3.620000e-03,-2.133333e-03
-3.600000e-03,-6.933333e-03
-3.580000e-03,2.106667e-02
-3.560000e-03,-2.133333e-03
-3.540000e-03,-5.333333e-02
-3.520000e-03,-2.533333e-02
-3.500000e-03,-1.600000e-02
-3.480000e-03,2.400000e-03
-3.460000e-03,-2.533333e-02
-3.440000e-03,-2.133333e-03
-3.420000e-03,-4.853334e-02
-3.400000e-03,-1.600000e-02
-3.380000e-03,-2.133333e-03
-3.360000e-03,-2.133333e-03
-3.340000e-03,-2.133333e-03
-3.320000e-03,2.400000e-03
-3.300000e-03,-2.533333e-02
-3.280000e-03,-6.933333e-03
-3.260000e-03,7.200000e-03
-3.240000e-03,-6.933333e-03
-3.220000e-03,-6.933333e-03
-3.200000e-03,-1.600000e-02
-3.180000e-03,-4.853334e-02
-3.160000e-03,1.173333e-02
-3.140000e-03,2.400000e-03
-3.120000e-03,-1.600000e-02
-3.100000e-03,2.400000e-03
-3.080000e-03,2.400000e-03
-3.060000e-03,-1.600000e-02
-3.040000e-03,1.173333e-02
-3.020000e-03,7.200000e-03
-3.000000e-03,-2.133333e-03
-2.980000e-03,7.200000e-03
-2.960000e-03,-2.133333e-03
-2.940000e-03,2.400000e-03
-2.920000e-03,2.400000e-03
-2.900000e-03,-1.600000e-02
-2.880000e-03,-2.533333e-02
-2.860000e-03,-6.933333e-03
-2.840000e-03,-1.146667e-02
-2.820000e-03,-4.853334e-02
-2.800000e-03,-1.600000e-02
-2.780000e-03,-2.133333e-03
-2.760000e-03,-6.933333e-03
-2.740000e-03,-6.933333e-03
-2.720000e-03,-1.600000e-02
-2.700000e-03,-2.133333e-03
-2.680000e-03,-1.146667e-02
-2.660000e-03,-2.133333e-03
-2.640000e-03,-2.080000e-02
-2.620000e-03,-2.080000e-02
-2.600000e-03,-2.080000e-02
-2.580000e-03,-1.600000e-02
-2.560000e-03,-2.133333e-03
