Time(s),CH4V
-3.580000e-02,4.085333e-01
-3.560000e-02,4.736000e-01
-3.540000e-02,4.272000e-01
-3.520000e-02,4.037333e-01
-3.500000e-02,6.221333e-01
-3.480000e-02,4.224000e-01
-3.460000e-02,4.874667e-01
-3.440000e-02,2.877333e-01
-3.420000e-02,4.688000e-01
-3.400000e-02,5.757334e-01
-3.380000e-02,5.664000e-01
-3.360000e-02,6.176000e-01
-3.340000e-02,4.597333e-01
-3.320000e-02,5.664000e-01
-3.300000e-02,3.109334e-01
-3.280000e-02,4.362667e-01
-3.260000e-02,2.877333e-01
-3.240000e-02,3.248000e-01
-3.220000e-02,4.037333e-01
-3.200000e-02,4.781334e-01
-3.180000e-02,4.504000e-01
-3.160000e-02,3.853333e-01
-3.140000e-02,3.434667e-01
-3.120000e-02,6.965333e-01
-3.100000e-02,4.597333e-01
-3.080000e-02,4.504000e-01
-3.060000e-02,3.528000e-01
-3.040000e-02,4.504000e-01
-3.020000e-02,5.618667e-01
-3.000000e-02,4.968000e-01
-2.980000e-02,3.760000e-01
-2.960000e-02,4.968000e-01
-2.940000e-02,5.154667e-01
-2.920000e-02,3.109334e-01
-2.900000e-02,4.224000e-01
-2.880000e-02,5.200000e-01
-2.860000e-02,6.362666e-01
-2.840000e-02,3.341333e-01
-2.820000e-02,4.504000e-01
-2.800000e-02,4.829333e-01
-2.780000e-02,5.061333e-01
-2.760000e-02,3.389333e-01
-2.740000e-02,3.202667e-01
-2.720000e-02,5.200000e-01
-2.700000e-02,4.224000e-01
-2.680000e-02,5.525333e-01
-2.660000e-02,3.853333e-01
-2.640000e-02,3.389333e-01
-2.620000e-02,4.130667e-01
-2.600000e-02,3.992000e-01
-2.580000e-02,5.061333e-01
-2.560000e-02,4.456000e-01
-2.540000e-02,4.597333e-01
-2.520000e-02,3.064000e-01
-2.500000e-02,4.688000e-01
-2.480000e-02,5.525333e-01
-2.460000e-02,4.456000e-01
-2.440000e-02,2.970667e-01
-2.420000e-02,4.504000e-01
-2.400000e-02,5.293334e-01
